link,hotel_name_
https://www.booking.com/hotel/ph/reddoorz-near-mall-of-asia.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAEJuAEXyAEM2AEB6AEB-AELiAIBqAIDuALa9-ebBsACAdICJDNiMWUxMTlhLTc3ODEtNGI3NC05MWVlLTQ5MDA0MDQzYzY5NNgCBuACAQ&sid=b3a20c12be6b3d4d9b1b0a71b11d8898&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-01&checkout=2022-12-02&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=380&sr_order=popularity&nflt=ht_id%3D204&srpvid=7ca3572c9035002e&srepoch=1669119919&all_sr_blocks=706973003_0_2_0_0&highlighted_blocks=706973003_0_2_0_0&matching_block_id=706973003_0_2_0_0&sr_pri_blocks=706973003_0_2_0_0__1664&tpi_r=1&from=searchresults#hotelTmpl,RedDoorz near Pasay Rotonda
https://www.booking.com/hotel/ph/reddoorz-near-fishermall.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAEJuAEXyAEM2AEB6AEB-AELiAIBqAIDuALa9-ebBsACAdICJDNiMWUxMTlhLTc3ODEtNGI3NC05MWVlLTQ5MDA0MDQzYzY5NNgCBuACAQ&sid=b3a20c12be6b3d4d9b1b0a71b11d8898&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-01&checkout=2022-12-02&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=381&sr_order=popularity&nflt=ht_id%3D204&srpvid=7ca3572c9035002e&srepoch=1669119919&all_sr_blocks=579257701_0_2_0_0&highlighted_blocks=579257701_0_2_0_0&matching_block_id=579257701_0_2_0_0&sr_pri_blocks=579257701_0_2_0_0__1473&tpi_r=1&from=searchresults#hotelTmpl,RedDoorz near Fishermall Quezon City
https://www.booking.com/hotel/ph/leesons-residences.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAEJuAEXyAEM2AEB6AEB-AELiAIBqAIDuALa9-ebBsACAdICJDNiMWUxMTlhLTc3ODEtNGI3NC05MWVlLTQ5MDA0MDQzYzY5NNgCBuACAQ&sid=b3a20c12be6b3d4d9b1b0a71b11d8898&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-01&checkout=2022-12-02&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=383&sr_order=popularity&nflt=ht_id%3D204&srpvid=7ca3572c9035002e&srepoch=1669119919&all_sr_blocks=28193601_0_2_0_0&highlighted_blocks=28193601_0_2_0_0&matching_block_id=28193601_0_2_0_0&sr_pri_blocks=28193601_0_2_0_0__3911&tpi_r=1&from=searchresults#hotelTmpl,Leesons Residences
https://www.booking.com/hotel/ph/acl-suites.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAEJuAEXyAEM2AEB6AEB-AELiAIBqAIDuALa9-ebBsACAdICJDNiMWUxMTlhLTc3ODEtNGI3NC05MWVlLTQ5MDA0MDQzYzY5NNgCBuACAQ&sid=b3a20c12be6b3d4d9b1b0a71b11d8898&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-01&checkout=2022-12-02&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=390&sr_order=popularity&nflt=ht_id%3D204&srpvid=7ca3572c9035002e&srepoch=1669119919&all_sr_blocks=25607706_0_2_1_0&highlighted_blocks=25607706_0_2_1_0&matching_block_id=25607706_0_2_1_0&sr_pri_blocks=25607706_0_2_1_0__4159&tpi_r=1&from=searchresults#hotelTmpl,ACL Suites
https://www.booking.com/hotel/ph/reddoorz-kassel-north-caloocan.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAEJuAEXyAEM2AEB6AEB-AELiAIBqAIDuALa9-ebBsACAdICJDNiMWUxMTlhLTc3ODEtNGI3NC05MWVlLTQ5MDA0MDQzYzY5NNgCBuACAQ&sid=b3a20c12be6b3d4d9b1b0a71b11d8898&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-01&checkout=2022-12-02&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=391&sr_order=popularity&nflt=ht_id%3D204&srpvid=7ca3572c9035002e&srepoch=1669119919&all_sr_blocks=566379301_0_2_0_0&highlighted_blocks=566379301_0_2_0_0&matching_block_id=566379301_0_2_0_0&sr_pri_blocks=566379301_0_2_0_0__1218&tpi_r=1&from=searchresults#hotelTmpl,RedDoorz @ Kassel North Caloocan
https://www.booking.com/hotel/ph/filmore-suites-makati.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAEJuAEXyAEM2AEB6AEB-AELiAIBqAIDuALa9-ebBsACAdICJDNiMWUxMTlhLTc3ODEtNGI3NC05MWVlLTQ5MDA0MDQzYzY5NNgCBuACAQ&sid=b3a20c12be6b3d4d9b1b0a71b11d8898&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-01&checkout=2022-12-02&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=392&sr_order=popularity&nflt=ht_id%3D204&srpvid=7ca3572c9035002e&srepoch=1669119919&all_sr_blocks=898512801_360526141_2_0_0&highlighted_blocks=898512801_360526141_2_0_0&matching_block_id=898512801_360526141_2_0_0&sr_pri_blocks=898512801_360526141_2_0_0__92920&tpi_r=2&from=searchresults#hotelTmpl,Filmore Suites Makati
https://www.booking.com/hotel/ph/one-greenbelt.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAEJuAEXyAEM2AEB6AEB-AELiAIBqAIDuALa9-ebBsACAdICJDNiMWUxMTlhLTc3ODEtNGI3NC05MWVlLTQ5MDA0MDQzYzY5NNgCBuACAQ&sid=b3a20c12be6b3d4d9b1b0a71b11d8898&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-01&checkout=2022-12-02&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=394&sr_order=popularity&nflt=ht_id%3D204&srpvid=7ca3572c9035002e&srepoch=1669119919&all_sr_blocks=44369905_0_2_1_0&highlighted_blocks=44369905_0_2_1_0&matching_block_id=44369905_0_2_1_0&sr_pri_blocks=44369905_0_2_1_0__4990&tpi_r=1&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Astoria Greenbelt - QUARANTINE HOTEL
https://www.booking.com/hotel/ph/reddoorz-near-zobel-roxas-st.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAEJuAEXyAEM2AEB6AEB-AELiAIBqAIDuALa9-ebBsACAdICJDNiMWUxMTlhLTc3ODEtNGI3NC05MWVlLTQ5MDA0MDQzYzY5NNgCBuACAQ&sid=b3a20c12be6b3d4d9b1b0a71b11d8898&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-01&checkout=2022-12-02&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=395&sr_order=popularity&nflt=ht_id%3D204&srpvid=7ca3572c9035002e&srepoch=1669119919&all_sr_blocks=697637901_0_2_0_0&highlighted_blocks=697637901_0_2_0_0&matching_block_id=697637901_0_2_0_0&sr_pri_blocks=697637901_0_2_0_0__1346&tpi_r=1&from=searchresults#hotelTmpl,RedDoorz near Zobel Roxas St
https://www.booking.com/hotel/ph/mella.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAEJuAEXyAEM2AEB6AEB-AELiAIBqAIDuALa9-ebBsACAdICJDNiMWUxMTlhLTc3ODEtNGI3NC05MWVlLTQ5MDA0MDQzYzY5NNgCBuACAQ&sid=b3a20c12be6b3d4d9b1b0a71b11d8898&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-01&checkout=2022-12-02&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=396&sr_order=popularity&nflt=ht_id%3D204&srpvid=7ca3572c9035002e&srepoch=1669119919&all_sr_blocks=368933901_0_2_1_0&highlighted_blocks=368933901_0_2_1_0&matching_block_id=368933901_0_2_1_0&sr_pri_blocks=368933901_0_2_1_0__6430&tpi_r=1&from=searchresults#hotelTmpl,Mella Hotel
https://www.booking.com/hotel/ph/yan-dong-da-jiu-dian.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAEJuAEXyAEM2AEB6AEB-AELiAIBqAIDuALa9-ebBsACAdICJDNiMWUxMTlhLTc3ODEtNGI3NC05MWVlLTQ5MDA0MDQzYzY5NNgCBuACAQ&sid=b3a20c12be6b3d4d9b1b0a71b11d8898&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-01&checkout=2022-12-02&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=397&sr_order=popularity&nflt=ht_id%3D204&srpvid=7ca3572c9035002e&srepoch=1669119919&all_sr_blocks=912505103_362592732_4_0_0&highlighted_blocks=912505103_362592732_4_0_0&matching_block_id=912505103_362592732_4_0_0&sr_pri_blocks=912505103_362592732_4_0_0__420750&tpi_r=2&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,广东大酒店
https://www.booking.com/hotel/ph/reddoorz-good-101-quiricada-manila.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAEJuAEXyAEM2AEB6AEB-AELiAIBqAIDuALa9-ebBsACAdICJDNiMWUxMTlhLTc3ODEtNGI3NC05MWVlLTQ5MDA0MDQzYzY5NNgCBuACAQ&sid=b3a20c12be6b3d4d9b1b0a71b11d8898&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-01&checkout=2022-12-02&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=398&sr_order=popularity&nflt=ht_id%3D204&srpvid=7ca3572c9035002e&srepoch=1669119919&all_sr_blocks=784236502_0_2_0_0&highlighted_blocks=784236502_0_2_0_0&matching_block_id=784236502_0_2_0_0&sr_pri_blocks=784236502_0_2_0_0__1634&tpi_r=1&from=searchresults#hotelTmpl,RedDoorz @ Good 101 Quiricada Manila
https://www.booking.com/hotel/ph/newgrange-condotel.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAEJuAEXyAEM2AEB6AEB-AELiAIBqAIDuALa9-ebBsACAdICJDNiMWUxMTlhLTc3ODEtNGI3NC05MWVlLTQ5MDA0MDQzYzY5NNgCBuACAQ&sid=b3a20c12be6b3d4d9b1b0a71b11d8898&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-01&checkout=2022-12-02&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=400&sr_order=popularity&nflt=ht_id%3D204&srpvid=7ca3572c9035002e&srepoch=1669119919&all_sr_blocks=0_0_2_0_0&highlighted_blocks=0_0_2_0_0&matching_block_id=0_0_2_0_0&sr_pri_blocks=0_0_2_0_0__2243&tpi_r=1&from=searchresults#hotelTmpl,Newgrange Condotel
https://www.booking.com/hotel/ph/oyo-416-lucky.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAEJuAEXyAEM2AEB6AEB-AELiAIBqAIDuALa9-ebBsACAdICJDNiMWUxMTlhLTc3ODEtNGI3NC05MWVlLTQ5MDA0MDQzYzY5NNgCBuACAQ&sid=b3a20c12be6b3d4d9b1b0a71b11d8898&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-01&checkout=2022-12-02&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=202&sr_order=popularity&nflt=ht_id%3D204&srpvid=7ca3572c9035002e&srepoch=1669119883&all_sr_blocks=570753504_0_2_0_0&highlighted_blocks=570753504_0_2_0_0&matching_block_id=570753504_0_2_0_0&sr_pri_blocks=570753504_0_2_0_0__1582&tpi_r=1&from=searchresults#hotelTmpl,OYO 416 Lucky Hotel
https://www.booking.com/hotel/ph/oyo-862-jqv.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAEJuAEXyAEM2AEB6AEB-AELiAIBqAIDuALa9-ebBsACAdICJDNiMWUxMTlhLTc3ODEtNGI3NC05MWVlLTQ5MDA0MDQzYzY5NNgCBuACAQ&sid=b3a20c12be6b3d4d9b1b0a71b11d8898&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-01&checkout=2022-12-02&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=203&sr_order=popularity&nflt=ht_id%3D204&srpvid=7ca3572c9035002e&srepoch=1669119883&all_sr_blocks=835866402_349422105_2_0_0&highlighted_blocks=835866402_349422105_2_0_0&matching_block_id=835866402_349422105_2_0_0&sr_pri_blocks=835866402_349422105_2_0_0__78747&tpi_r=2&from=searchresults#hotelTmpl,OYO 862 Jqv Hotel
https://www.booking.com/hotel/ph/reddoorz-near-pnr-espana-manila.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAEJuAEXyAEM2AEB6AEB-AELiAIBqAIDuALa9-ebBsACAdICJDNiMWUxMTlhLTc3ODEtNGI3NC05MWVlLTQ5MDA0MDQzYzY5NNgCBuACAQ&sid=b3a20c12be6b3d4d9b1b0a71b11d8898&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-01&checkout=2022-12-02&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=204&sr_order=popularity&nflt=ht_id%3D204&srpvid=7ca3572c9035002e&srepoch=1669119883&all_sr_blocks=556997201_0_2_0_0&highlighted_blocks=556997201_0_2_0_0&matching_block_id=556997201_0_2_0_0&sr_pri_blocks=556997201_0_2_0_0__1239&tpi_r=1&from=searchresults#hotelTmpl,RedDoorz near PNR Espana Station
https://www.booking.com/hotel/ph/reddoorz-grand-lodge-of-free-and-accepted-masons.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAEJuAEXyAEM2AEB6AEB-AELiAIBqAIDuALa9-ebBsACAdICJDNiMWUxMTlhLTc3ODEtNGI3NC05MWVlLTQ5MDA0MDQzYzY5NNgCBuACAQ&sid=b3a20c12be6b3d4d9b1b0a71b11d8898&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-01&checkout=2022-12-02&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=206&sr_order=popularity&nflt=ht_id%3D204&srpvid=7ca3572c9035002e&srepoch=1669119883&all_sr_blocks=568893101_0_2_0_0&highlighted_blocks=568893101_0_2_0_0&matching_block_id=568893101_0_2_0_0&sr_pri_blocks=568893101_0_2_0_0__1873&tpi_r=1&from=searchresults#hotelTmpl,RedDoorz at Arzo Hotel Grand Lodge
https://www.booking.com/hotel/ph/oyo-563-mytown-new-york.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAEJuAEXyAEM2AEB6AEB-AELiAIBqAIDuALa9-ebBsACAdICJDNiMWUxMTlhLTc3ODEtNGI3NC05MWVlLTQ5MDA0MDQzYzY5NNgCBuACAQ&sid=b3a20c12be6b3d4d9b1b0a71b11d8898&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-01&checkout=2022-12-02&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=207&sr_order=popularity&nflt=ht_id%3D204&srpvid=7ca3572c9035002e&srepoch=1669119883&all_sr_blocks=0_0_2_0_0&highlighted_blocks=0_0_2_0_0&matching_block_id=0_0_2_0_0&sr_pri_blocks=0_0_2_0_0__1435&tpi_r=1&from=searchresults#hotelTmpl,OYO 563 Mytown New York
https://www.booking.com/hotel/ph/amelie-manila.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAEJuAEXyAEM2AEB6AEB-AELiAIBqAIDuALa9-ebBsACAdICJDNiMWUxMTlhLTc3ODEtNGI3NC05MWVlLTQ5MDA0MDQzYzY5NNgCBuACAQ&sid=b3a20c12be6b3d4d9b1b0a71b11d8898&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-01&checkout=2022-12-02&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=208&sr_order=popularity&nflt=ht_id%3D204&srpvid=7ca3572c9035002e&srepoch=1669119883&all_sr_blocks=117886901_0_2_0_0&highlighted_blocks=117886901_0_2_0_0&matching_block_id=117886901_0_2_0_0&sr_pri_blocks=117886901_0_2_0_0__6346&tpi_r=1&from=searchresults#hotelTmpl,Amelie Hotel Manila
https://www.booking.com/hotel/ph/guijo-suites-makati.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAEJuAEXyAEM2AEB6AEB-AELiAIBqAIDuALa9-ebBsACAdICJDNiMWUxMTlhLTc3ODEtNGI3NC05MWVlLTQ5MDA0MDQzYzY5NNgCBuACAQ&sid=b3a20c12be6b3d4d9b1b0a71b11d8898&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-01&checkout=2022-12-02&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=209&sr_order=popularity&nflt=ht_id%3D204&srpvid=7ca3572c9035002e&srepoch=1669119883&all_sr_blocks=34081301_357564301_0_0_0&highlighted_blocks=34081301_357564301_0_0_0&matching_block_id=34081301_357564301_0_0_0&sr_pri_blocks=34081301_357564301_0_0_0__154693&tpi_r=2&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Guijo Suites Makati - Quarantine Hotel
https://www.booking.com/hotel/ph/crown-regency-makati.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAEJuAEXyAEM2AEB6AEB-AELiAIBqAIDuALa9-ebBsACAdICJDNiMWUxMTlhLTc3ODEtNGI3NC05MWVlLTQ5MDA0MDQzYzY5NNgCBuACAQ&sid=b3a20c12be6b3d4d9b1b0a71b11d8898&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-01&checkout=2022-12-02&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=211&sr_order=popularity&nflt=ht_id%3D204&srpvid=7ca3572c9035002e&srepoch=1669119883&all_sr_blocks=24150601_332795296_0_2_0&highlighted_blocks=24150601_332795296_0_2_0&matching_block_id=24150601_332795296_0_2_0&sr_pri_blocks=24150601_332795296_0_2_0__292188&tpi_r=2&from=searchresults#hotelTmpl,Crown Regency Hotel Makati - Multiple Use Hotel
https://www.booking.com/hotel/ph/dela-chambre.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAEJuAEXyAEM2AEB6AEB-AELiAIBqAIDuALa9-ebBsACAdICJDNiMWUxMTlhLTc3ODEtNGI3NC05MWVlLTQ5MDA0MDQzYzY5NNgCBuACAQ&sid=b3a20c12be6b3d4d9b1b0a71b11d8898&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-01&checkout=2022-12-02&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=212&sr_order=popularity&nflt=ht_id%3D204&srpvid=7ca3572c9035002e&srepoch=1669119883&all_sr_blocks=65306401_348245057_0_1_0&highlighted_blocks=65306401_348245057_0_1_0&matching_block_id=65306401_348245057_0_1_0&sr_pri_blocks=65306401_348245057_0_1_0__247500&tpi_r=2&from=searchresults#hotelTmpl,Dela Chambre Hotel
https://www.booking.com/hotel/ph/reddoorz-near-quirino-station-manila1.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAEJuAEXyAEM2AEB6AEB-AELiAIBqAIDuALa9-ebBsACAdICJDNiMWUxMTlhLTc3ODEtNGI3NC05MWVlLTQ5MDA0MDQzYzY5NNgCBuACAQ&sid=b3a20c12be6b3d4d9b1b0a71b11d8898&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-01&checkout=2022-12-02&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=213&sr_order=popularity&nflt=ht_id%3D204&srpvid=7ca3572c9035002e&srepoch=1669119883&all_sr_blocks=358709101_0_2_0_0&highlighted_blocks=358709101_0_2_0_0&matching_block_id=358709101_0_2_0_0&sr_pri_blocks=358709101_0_2_0_0__1505&tpi_r=1&from=searchresults#hotelTmpl,RedDoorz near Quirino Station - Vaccinated Staff
https://www.booking.com/hotel/ph/pearl-manila.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAEJuAEXyAEM2AEB6AEB-AELiAIBqAIDuALa9-ebBsACAdICJDNiMWUxMTlhLTc3ODEtNGI3NC05MWVlLTQ5MDA0MDQzYzY5NNgCBuACAQ&sid=b3a20c12be6b3d4d9b1b0a71b11d8898&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-01&checkout=2022-12-02&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=214&sr_order=popularity&nflt=ht_id%3D204&srpvid=7ca3572c9035002e&srepoch=1669119883&all_sr_blocks=108093304_202119848_2_0_0&highlighted_blocks=108093304_202119848_2_0_0&matching_block_id=108093304_202119848_2_0_0&sr_pri_blocks=108093304_202119848_2_0_0__186021&tpi_r=2&from=searchresults#hotelTmpl,Pearl Manila Hotel
https://www.booking.com/hotel/ph/the-at-greensun.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAEJuAEXyAEM2AEB6AEB-AELiAIBqAIDuALa9-ebBsACAdICJDNiMWUxMTlhLTc3ODEtNGI3NC05MWVlLTQ5MDA0MDQzYzY5NNgCBuACAQ&sid=b3a20c12be6b3d4d9b1b0a71b11d8898&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-01&checkout=2022-12-02&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=215&sr_order=popularity&nflt=ht_id%3D204&srpvid=7ca3572c9035002e&srepoch=1669119883&all_sr_blocks=120254701_0_2_0_0&highlighted_blocks=120254701_0_2_0_0&matching_block_id=120254701_0_2_0_0&sr_pri_blocks=120254701_0_2_0_0__3297&tpi_r=1&from=searchresults#hotelTmpl,Green Sun Hotel
https://www.booking.com/hotel/ph/gilmore-tower-suites-by-sms-hospitality.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAEJuAEXyAEM2AEB6AEB-AELiAIBqAIDuALa9-ebBsACAdICJDNiMWUxMTlhLTc3ODEtNGI3NC05MWVlLTQ5MDA0MDQzYzY5NNgCBuACAQ&sid=b3a20c12be6b3d4d9b1b0a71b11d8898&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-01&checkout=2022-12-02&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=217&sr_order=popularity&nflt=ht_id%3D204&srpvid=7ca3572c9035002e&srepoch=1669119883&all_sr_blocks=754329101_0_2_0_0&highlighted_blocks=754329101_0_2_0_0&matching_block_id=754329101_0_2_0_0&sr_pri_blocks=754329101_0_2_0_0__2521&tpi_r=1&from=searchresults#hotelTmpl,Gilmore Tower Suites By SMS Hospitality
https://www.booking.com/hotel/ph/reddoorz-plus-boni-ave-mandaluyong.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAEJuAEXyAEM2AEB6AEB-AELiAIBqAIDuALa9-ebBsACAdICJDNiMWUxMTlhLTc3ODEtNGI3NC05MWVlLTQ5MDA0MDQzYzY5NNgCBuACAQ&sid=b3a20c12be6b3d4d9b1b0a71b11d8898&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-01&checkout=2022-12-02&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=218&sr_order=popularity&nflt=ht_id%3D204&srpvid=7ca3572c9035002e&srepoch=1669119883&all_sr_blocks=332704401_0_2_0_0&highlighted_blocks=332704401_0_2_0_0&matching_block_id=332704401_0_2_0_0&sr_pri_blocks=332704401_0_2_0_0__1471&tpi_r=1&from=searchresults#hotelTmpl,RedDoorz Plus @ Boni Avenue Mandaluyong
https://www.booking.com/hotel/ph/reddoorz-near-c45-kalayaan-avenue-makati.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAEJuAEXyAEM2AEB6AEB-AELiAIBqAIDuALa9-ebBsACAdICJDNiMWUxMTlhLTc3ODEtNGI3NC05MWVlLTQ5MDA0MDQzYzY5NNgCBuACAQ&sid=b3a20c12be6b3d4d9b1b0a71b11d8898&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-01&checkout=2022-12-02&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=219&sr_order=popularity&nflt=ht_id%3D204&srpvid=7ca3572c9035002e&srepoch=1669119883&all_sr_blocks=547945901_0_2_0_0&highlighted_blocks=547945901_0_2_0_0&matching_block_id=547945901_0_2_0_0&sr_pri_blocks=547945901_0_2_0_0__1355&tpi_r=1&from=searchresults#hotelTmpl,RedDoorz near C5 Kalayaan Avenue Makati
https://www.booking.com/hotel/ph/sequoia-manila-bay.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAEJuAEXyAEM2AEB6AEB-AELiAIBqAIDuALa9-ebBsACAdICJDNiMWUxMTlhLTc3ODEtNGI3NC05MWVlLTQ5MDA0MDQzYzY5NNgCBuACAQ&sid=b3a20c12be6b3d4d9b1b0a71b11d8898&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-01&checkout=2022-12-02&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=220&sr_order=popularity&nflt=ht_id%3D204&srpvid=7ca3572c9035002e&srepoch=1669119883&all_sr_blocks=619640001_0_2_0_0&highlighted_blocks=619640001_0_2_0_0&matching_block_id=619640001_0_2_0_0&sr_pri_blocks=619640001_0_2_0_0__4761&tpi_r=1&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Sequoia Hotel Manila Bay
https://www.booking.com/hotel/ph/oyo-794-regatta-residences.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAEJuAEXyAEM2AEB6AEB-AELiAIBqAIDuALa9-ebBsACAdICJDNiMWUxMTlhLTc3ODEtNGI3NC05MWVlLTQ5MDA0MDQzYzY5NNgCBuACAQ&sid=b3a20c12be6b3d4d9b1b0a71b11d8898&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-01&checkout=2022-12-02&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=221&sr_order=popularity&nflt=ht_id%3D204&srpvid=7ca3572c9035002e&srepoch=1669119883&all_sr_blocks=737800403_344107198_2_0_0&highlighted_blocks=737800403_344107198_2_0_0&matching_block_id=737800403_344107198_2_0_0&sr_pri_blocks=737800403_344107198_2_0_0__88208&tpi_r=2&from=searchresults#hotelTmpl,OYO 794 Regatta Residences
