,links,hotel_name,location,distance,count
10,https://www.booking.com/hotel/ph/affordable-homes-in-alabang.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=261&sr_order=popularity&srpvid=94f6568344ba031a&srepoch=1668773897&all_sr_blocks=808735301_342451923_2_0_0&highlighted_blocks=808735301_342451923_2_0_0&matching_block_id=808735301_342451923_2_0_0&sr_pri_blocks=808735301_342451923_2_0_0__89910&tpi_r=2&from=searchresults#hotelTmpl,Alabang Condo,"Muntinlupa City, Manila",18.3 km from centre,10
11,https://www.booking.com/hotel/ph/katliza-condotel.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=262&sr_order=popularity&srpvid=94f6568344ba031a&srepoch=1668773897&all_sr_blocks=903226301_361229689_2_2_0&highlighted_blocks=903226301_361229689_2_2_0&matching_block_id=903226301_361229689_2_2_0&sr_pri_blocks=903226301_361229689_2_2_0__86400&tpi_r=2&from=searchresults#hotelTmpl,KATLIZA CONDOTEL,"Paranaque, Manila",12.1 km from centre,10
12,https://www.booking.com/hotel/ph/portovita-tower-2br-elegant-black-unit.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=263&sr_order=popularity&srpvid=94f6568344ba031a&srepoch=1668773897&all_sr_blocks=784495401_337946376_4_0_0&highlighted_blocks=784495401_337946376_4_0_0&matching_block_id=784495401_337946376_4_0_0&sr_pri_blocks=784495401_337946376_4_0_0__350000&tpi_r=2&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Portovita Tower 2BR Elegant Black Unit,"Quezon City, Manila",8.5 km from centre,10
13,https://www.booking.com/hotel/ph/one-palm-tree-villas-pasay6.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=264&sr_order=popularity&srpvid=94f6568344ba031a&srepoch=1668773897&all_sr_blocks=919117601_363521522_2_0_0&highlighted_blocks=919117601_363521522_2_0_0&matching_block_id=919117601_363521522_2_0_0&sr_pri_blocks=919117601_363521522_2_0_0__155103&tpi_r=2&from=searchresults#hotelTmpl,One Palm Tree Villas 3 min walk to NAIA Terminal 3,"Pasay, Manila",9 km from centre,10
14,https://www.booking.com/hotel/ph/88-courtyard.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=265&sr_order=popularity&srpvid=94f6568344ba031a&srepoch=1668773897&all_sr_blocks=0_0_2_0_0&highlighted_blocks=0_0_2_0_0&matching_block_id=0_0_2_0_0&sr_pri_blocks=0_0_2_0_0__2876&tpi_r=1&from=searchresults#hotelTmpl,88 Courtyard Hotel,"Pasay, Manila",6.8 km from centre,10
15,https://www.booking.com/hotel/ph/palm-tree-two-villas-pasay.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=266&sr_order=popularity&srpvid=94f6568344ba031a&srepoch=1668773897&all_sr_blocks=830052902_347719973_0_0_0&highlighted_blocks=830052902_347719973_0_0_0&matching_block_id=830052902_347719973_0_0_0&sr_pri_blocks=830052902_347719973_0_0_0__179910&tpi_r=2&from=searchresults#hotelTmpl,Palm Tree Two Villas,"Pasay, Manila",9 km from centre,10
16,https://www.booking.com/hotel/ph/microtel-by-wyndham-up-technohub.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=267&sr_order=popularity&srpvid=94f6568344ba031a&srepoch=1668773897&all_sr_blocks=109910601_265083189_2_1_0&highlighted_blocks=109910601_265083189_2_1_0&matching_block_id=109910601_265083189_2_1_0&sr_pri_blocks=109910601_265083189_2_1_0__313650&tpi_r=2&from=searchresults#hotelTmpl,Microtel by Wyndham UP Technohub,"Quezon City, Manila",10.8 km from centre,10
17,https://www.booking.com/hotel/ph/the-hub-district-garden-suites.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=268&sr_order=popularity&srpvid=94f6568344ba031a&srepoch=1668773897&all_sr_blocks=547995806_0_2_0_0&highlighted_blocks=547995806_0_2_0_0&matching_block_id=547995806_0_2_0_0&sr_pri_blocks=547995806_0_2_0_0__2596&tpi_r=1&from=searchresults#hotelTmpl,The Hub District Garden Suites,"Pasay, Manila",5.1 km from centre,10
18,https://www.booking.com/hotel/ph/shangri-la-at-the-fort-manila-taguig.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=269&sr_order=popularity&srpvid=94f6568344ba031a&srepoch=1668773897&all_sr_blocks=164555401_200861436_2_2_0&highlighted_blocks=164555401_200861436_2_2_0&matching_block_id=164555401_200861436_2_2_0&sr_pri_blocks=164555401_200861436_2_2_0__1770000&tpi_r=2&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Shangri-La The Fort, Manila","Taguig, Manila",8.4 km from centre,10
19,https://www.booking.com/hotel/ph/one-eastwood-avenue-quezon-city1.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=270&sr_order=popularity&srpvid=94f6568344ba031a&srepoch=1668773897&all_sr_blocks=422380501_179428380_2_0_0&highlighted_blocks=422380501_179428380_2_0_0&matching_block_id=422380501_179428380_2_0_0&sr_pri_blocks=422380501_179428380_2_0_0__280000&tpi_r=2&from=searchresults#hotelTmpl,Tower 1 one eastwood avenue,"Quezon City, Manila",10.3 km from centre,10
20,https://www.booking.com/hotel/ph/go-hotels-manila-airport-road.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=271&sr_order=popularity&srpvid=94f6568344ba031a&srepoch=1668773897&all_sr_blocks=175599003_0_2_0_0&highlighted_blocks=175599003_0_2_0_0&matching_block_id=175599003_0_2_0_0&sr_pri_blocks=175599003_0_2_0_0__3176&tpi_r=1&from=searchresults#hotelTmpl,Go Hotels Manila Airport Road,"Paranaque, Manila",8.7 km from centre,10
21,https://www.booking.com/hotel/ph/gervasia-condotel-makati.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=272&sr_order=popularity&srpvid=94f6568344ba031a&srepoch=1668773897&all_sr_blocks=117290602_0_2_0_0&highlighted_blocks=117290602_0_2_0_0&matching_block_id=117290602_0_2_0_0&sr_pri_blocks=117290602_0_2_0_0__2848&tpi_r=1&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Gervasia Hotel Makati,"Makati, Manila",5.6 km from centre,10
22,https://www.booking.com/hotel/ph/reddoorz-the-providence-tower.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=273&sr_order=popularity&srpvid=94f6568344ba031a&srepoch=1668773897&all_sr_blocks=688361103_0_2_0_0&highlighted_blocks=688361103_0_2_0_0&matching_block_id=688361103_0_2_0_0&sr_pri_blocks=688361103_0_2_0_0__1864&tpi_r=1&from=searchresults#hotelTmpl,RedDoorz The Providence Tower - Vaccinated Staff,"Malate, Manila",3.8 km from centre,10
23,https://www.booking.com/hotel/ph/sea-residences-at-jireh.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=274&sr_order=popularity&srpvid=94f6568344ba031a&srepoch=1668773897&all_sr_blocks=757140101_332650775_3_0_0&highlighted_blocks=757140101_332650775_3_0_0&matching_block_id=757140101_332650775_3_0_0&sr_pri_blocks=757140101_332650775_3_0_0__252000&tpi_r=2&from=searchresults#hotelTmpl,Sea Residences at Jireh,"Pasay, Manila",7 km from centre,10
24,https://www.booking.com/hotel/ph/grand-hyatt-manila.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=275&sr_order=popularity&srpvid=94f6568344ba031a&srepoch=1668773897&all_sr_blocks=276566101_269950046_2_2_0&highlighted_blocks=276566101_269950046_2_2_0&matching_block_id=276566101_269950046_2_2_0&sr_pri_blocks=276566101_269950046_2_2_0__1610000&tpi_r=2&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Grand Hyatt Manila,"Taguig, Manila",8.6 km from centre,10
25,https://www.booking.com/hotel/ph/the-breeze-condominium.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=26&hapos=276&sr_order=popularity&srpvid=94f6568344ba031a&srepoch=1668773897&all_sr_blocks=281136901_113685505_4_0_0&highlighted_blocks=281136901_113685505_4_0_0&matching_block_id=281136901_113685505_4_0_0&sr_pri_blocks=281136901_113685505_4_0_0__315000&tpi_r=2&from=searchresults#hotelTmpl,"The Breeze Residences-close to Airport,Mall of Asia","Pasay, Manila",4.9 km from centre,10
26,https://www.booking.com/hotel/ph/winford-and-casino.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=27&hapos=277&sr_order=popularity&srpvid=94f6568344ba031a&srepoch=1668773897&all_sr_blocks=175343101_0_2_1_0&highlighted_blocks=175343101_0_2_1_0&matching_block_id=175343101_0_2_1_0&sr_pri_blocks=175343101_0_2_1_0__7972&tpi_r=1&from=searchresults#hotelTmpl,Winford Manila Resort and Casino,"Santa Cruz, Manila",2.4 km from centre,10
0,https://www.booking.com/hotel/ph/roxas-blvd-stunning-studio-condo-near-us-embassy.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=276&sr_order=popularity&srpvid=dade569544530076&srepoch=1668773931&all_sr_blocks=901361901_360948038_2_0_0&highlighted_blocks=901361901_360948038_2_0_0&matching_block_id=901361901_360948038_2_0_0&sr_pri_blocks=901361901_360948038_2_0_0__210000&tpi_r=2&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Roxas Blvd Stunning Studio Condo Near US Embassy,"Manila Bay, Manila",2.3 km from centre,11
1,https://www.booking.com/hotel/ph/cozy-studio-in-front-of-naia3.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=277&sr_order=popularity&srpvid=dade569544530076&srepoch=1668773931&all_sr_blocks=914771801_362889113_2_0_0&highlighted_blocks=914771801_362889113_2_0_0&matching_block_id=914771801_362889113_2_0_0&sr_pri_blocks=914771801_362889113_2_0_0__213750&tpi_r=2&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Telly's Studio Across NAIA3,"Pasay, Manila",9 km from centre,11
2,https://www.booking.com/hotel/ph/the-at-greensun.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=278&sr_order=popularity&srpvid=dade569544530076&srepoch=1668773931&all_sr_blocks=120254701_0_2_0_0&highlighted_blocks=120254701_0_2_0_0&matching_block_id=120254701_0_2_0_0&sr_pri_blocks=120254701_0_2_0_0__3281&tpi_r=1&from=searchresults#hotelTmpl,Green Sun Hotel,"Makati, Manila",7.8 km from centre,11
3,https://www.booking.com/hotel/ph/the-gramercy-residences-makati3.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=279&sr_order=popularity&srpvid=dade569544530076&srepoch=1668773931&all_sr_blocks=905220132_361635419_0_0_0&highlighted_blocks=905220132_361635419_0_0_0&matching_block_id=905220132_361635419_0_0_0&sr_pri_blocks=905220132_361635419_0_0_0__270000&tpi_r=2&from=searchresults#hotelTmpl,the Gramercy Residences,"Makati, Manila",5.9 km from centre,11
4,https://www.booking.com/hotel/ph/discovery-primea.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=280&sr_order=popularity&srpvid=dade569544530076&srepoch=1668773931&all_sr_blocks=117963908_0_2_0_0&highlighted_blocks=117963908_0_2_0_0&matching_block_id=117963908_0_2_0_0&sr_pri_blocks=117963908_0_2_0_0__11176&tpi_r=1&from=searchresults#hotelTmpl,Discovery Primea,"Makati, Manila",6.7 km from centre,11
5,https://www.booking.com/hotel/ph/ezstaycation-sea-residences.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=281&sr_order=popularity&srpvid=dade569544530076&srepoch=1668773931&all_sr_blocks=819257701_360365120_2_0_0&highlighted_blocks=819257701_360365120_2_0_0&matching_block_id=819257701_360365120_2_0_0&sr_pri_blocks=819257701_360365120_2_0_0__195500&tpi_r=2&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,EZ Stay Sea Residences,"Pasay, Manila",6.9 km from centre,11
6,https://www.booking.com/hotel/ph/baymont-suites-amp-residences.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=282&sr_order=popularity&srpvid=dade569544530076&srepoch=1668773931&all_sr_blocks=176868907_0_2_0_0&highlighted_blocks=176868907_0_2_0_0&matching_block_id=176868907_0_2_0_0&sr_pri_blocks=176868907_0_2_0_0__2704&tpi_r=1&from=searchresults#hotelTmpl,Baymont Suites & Residences,"Paranaque, Manila",7.8 km from centre,11
7,https://www.booking.com/hotel/ph/st-giles-makati-metro-manila.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=283&sr_order=popularity&srpvid=dade569544530076&srepoch=1668773931&all_sr_blocks=25574514_0_2_0_0&highlighted_blocks=25574514_0_2_0_0&matching_block_id=25574514_0_2_0_0&sr_pri_blocks=25574514_0_2_0_0__2962&tpi_r=1&from=searchresults#hotelTmpl,St Giles Makati - Multiple Use Hotel,"Makati, Manila",6.1 km from centre,11
8,https://www.booking.com/hotel/ph/katliza-condotel.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=284&sr_order=popularity&srpvid=dade569544530076&srepoch=1668773931&all_sr_blocks=903226301_361229689_2_2_0&highlighted_blocks=903226301_361229689_2_2_0&matching_block_id=903226301_361229689_2_2_0&sr_pri_blocks=903226301_361229689_2_2_0__86400&tpi_r=2&from=searchresults#hotelTmpl,KATLIZA CONDOTEL,"Paranaque, Manila",12.1 km from centre,11
9,https://www.booking.com/hotel/ph/portovita-tower-2br-elegant-black-unit.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=285&sr_order=popularity&srpvid=dade569544530076&srepoch=1668773931&all_sr_blocks=784495401_337946376_4_0_0&highlighted_blocks=784495401_337946376_4_0_0&matching_block_id=784495401_337946376_4_0_0&sr_pri_blocks=784495401_337946376_4_0_0__350000&tpi_r=2&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Portovita Tower 2BR Elegant Black Unit,"Quezon City, Manila",8.5 km from centre,11
10,https://www.booking.com/hotel/ph/alabang-affordable-condominium.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=286&sr_order=popularity&srpvid=dade569544530076&srepoch=1668773931&all_sr_blocks=841923201_350959766_2_0_0&highlighted_blocks=841923201_350959766_2_0_0&matching_block_id=841923201_350959766_2_0_0&sr_pri_blocks=841923201_350959766_2_0_0__97760&tpi_r=2&from=searchresults#hotelTmpl,Alabang Affordable Condominium,"Muntinlupa City, Manila",18.3 km from centre,11
